gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,1.5693985645431285,1,2,2,1,1,1,1,1,1,2,0,0,-1.335168412119681,-0.20005362949276653,0
1,0,1,1,-1.285566089167874,1,0,2,1,1,1,1,1,1,1,1,2,-1.4865191382801624,-1.0015415846026945,0
1,0,1,0,-1.1632104611516882,1,0,0,0,0,0,2,0,0,0,0,3,-0.4935918468756855,-0.9313281161952828,1
0,0,0,0,-0.8369287864418593,1,0,2,1,1,1,1,1,1,1,1,0,-1.5147934497606919,-0.9136809987821727,0
1,0,0,0,-0.347506274377116,0,1,0,2,0,0,0,2,2,1,1,3,-0.47529670415298986,-0.44188531474267406,0
0,0,1,1,-0.06200980900601573,1,0,0,2,0,2,2,2,2,1,1,3,0.5409153143530997,0.11267534996431079,0
0,0,1,0,-1.285566089167874,1,0,0,0,0,0,0,2,0,0,0,3,-0.32228278319953607,-0.9861003568662232,1
1,0,0,0,-0.10279501834474433,1,2,1,0,0,0,2,0,2,0,1,1,0.8319744031232563,0.19094031569145412,0
0,0,1,1,0.590553540413642,1,2,0,2,2,0,2,2,2,2,1,1,0.6789604821698023,0.8015746959785963,0
1,0,0,0,0.8760500057847422,1,2,1,2,2,0,2,2,2,2,1,1,1.4340509181792371,1.531018294249502,0
1,0,0,0,0.7129091684298279,1,0,1,2,2,0,2,0,2,0,1,1,0.9517244282172633,1.0840388690721898,0
1,0,0,0,-1.285566089167874,1,0,1,2,0,0,0,0,2,0,1,3,0.6556757550681896,-0.9731297255675873,1
0,0,0,0,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,0,1,-1.48485594348719,-0.3191716720312597,0
0,0,0,0,-0.14358022768347295,1,2,2,1,1,1,1,1,1,0,0,2,-1.3218628537759025,-0.7007464682962329,0
1,0,0,0,-1.2447808798291453,1,2,0,0,2,0,0,0,0,0,1,3,-0.3488938998870934,-0.9601149764754185,1
0,0,0,0,-0.9184992051193165,0,1,0,0,0,0,2,0,0,2,1,3,-1.1738385172013657,-0.8785191173365507,0
1,0,1,0,-0.5922175304094877,1,2,1,0,0,0,0,0,0,0,1,2,0.274804147477528,-0.43429705425503673,0
0,1,0,0,-0.877713995780588,1,0,1,0,2,0,0,2,2,0,1,2,1.001620272006433,-0.516201737948634,1
1,0,0,0,-0.6737879490869448,1,0,2,1,1,1,1,1,1,2,0,3,-1.5014878914169132,-0.8850044329858687,0
0,0,0,0,1.6101837738818572,1,2,0,0,2,2,2,2,2,2,0,0,0.7222035467870825,1.791247099402577,0
1,0,0,0,1.6101837738818572,1,2,1,0,2,2,2,2,2,2,0,0,1.473967593210573,2.465278748996317,0
0,0,1,1,0.34584228438127035,1,0,0,2,0,0,2,2,2,1,1,1,0.32636318605966996,0.39586746665119515,0
0,1,1,0,1.324687308510757,1,0,1,2,2,2,0,0,2,0,0,2,0.9816619344907653,1.6922688296117956,0
0,1,0,0,-0.7961435771031307,1,0,0,0,2,2,0,0,0,0,1,2,-0.33558834154331485,-0.6878199547911298,0
1,1,0,0,-1.1632104611516882,1,0,1,2,0,0,0,0,0,0,0,2,0.34798471836830985,-0.8898353313777075,0
1,0,0,0,0.34584228438127035,1,2,0,0,0,2,0,0,2,1,0,3,0.0037033962230391725,0.10652091776648873,0
1,1,0,0,-0.7145731584256735,1,0,1,0,2,0,0,0,0,0,1,2,0.31638401730183613,-0.5364959229737106,1
1,0,0,0,-1.285566089167874,1,0,0,2,0,0,0,0,0,0,1,3,-0.5434876906648552,-0.9890341901361527,1
1,0,0,0,0.38662749371999894,1,2,1,2,2,2,0,0,2,1,1,2,1.134675855444219,0.8859279172132625,0
0,0,1,0,0.7536943777685564,1,0,1,2,2,2,0,2,0,1,1,2,0.9517244282172633,1.027590152247004,0
0,0,1,1,-1.2447808798291453,1,0,1,0,0,0,0,0,0,0,0,2,0.18332843386405026,-0.9455340457128363,1
1,1,1,0,-1.285566089167874,0,1,0,0,2,0,0,2,0,0,0,2,-0.821241221091233,-0.9927180258961396,1
1,0,0,1,-0.02122459966728712,1,2,0,0,2,2,2,2,2,1,0,1,0.6257382487946881,0.1513004782022556,0
1,0,0,0,-0.9184992051193165,1,0,2,1,1,1,1,1,1,0,1,3,-1.4981615018309686,-0.9252839784812924,0
0,0,1,1,1.4062577271882142,0,1,0,0,2,2,2,2,2,2,1,2,-0.17758483621094415,0.8000967498952481,0
0,0,1,1,1.1615464711558425,1,2,1,2,2,2,2,2,2,2,0,1,1.6702245787813068,2.0813877685708735,0
1,0,0,0,0.7129091684298279,1,2,1,2,2,2,2,2,2,1,0,1,1.6452766568867219,1.5444521623802325,0
0,0,1,0,-1.2447808798291453,1,0,0,0,0,0,0,0,0,0,1,1,-0.6748800793096686,-0.9749164962056646,1
0,1,1,0,-0.14358022768347295,0,1,0,2,0,2,0,0,2,0,1,2,-0.6615745209658901,-0.46840010865587195,0
1,1,0,0,-1.2039956704904167,0,1,0,0,0,2,0,0,2,0,1,2,-0.789640520024759,-0.9521296558459863,1
1,1,0,0,-0.7961435771031307,1,2,1,0,2,2,0,2,2,0,1,2,1.3974606327338461,-0.4085543217286624,1
1,1,1,0,0.9984056338009281,1,2,1,0,2,0,0,0,2,0,1,2,0.8303112083302836,1.1625023648702308,0
0,0,0,0,-0.06200980900601573,0,1,0,2,2,0,2,0,2,2,1,0,-0.5002446260475747,-0.3398187994045986,0
0,0,1,0,0.5089831217361848,1,2,1,2,2,2,2,2,2,1,0,3,1.6103495662343033,1.2096642861567672,0
0,0,1,1,1.1615464711558425,1,2,0,2,2,2,2,2,2,2,0,3,0.7720993905762523,1.427826775176341,0
1,0,0,0,0.7129091684298279,1,2,2,1,1,1,1,1,1,2,0,0,-1.330178827740764,-0.48313545169581895,0
0,1,0,0,-0.551432321070759,1,0,1,2,2,0,2,2,2,0,1,3,1.3342592306008978,-0.12489896820968392,0
1,0,0,0,1.0799760524783852,1,0,2,1,1,1,1,1,1,2,0,3,-1.5147934497606919,-0.5253341212099185,1
0,0,1,0,1.5693985645431285,1,2,2,1,1,1,1,1,1,2,1,1,-1.3518003600494042,-0.2459140758700864,0
0,1,0,0,-0.6737879490869448,1,0,1,0,0,0,2,2,2,0,1,2,0.9833251292837376,-0.3437452830290155,1
1,0,1,0,0.9984056338009281,1,0,0,2,2,0,2,0,0,2,1,2,-0.17093205703905476,0.5116766746747302,0
1,0,0,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,0,0,-1.3335052173267088,-0.9995121661001868,1
1,1,1,0,-0.5106471117320305,1,2,1,0,2,0,2,2,2,0,0,2,1.4024502171127629,-0.05219284446767024,0
1,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,0,3,0.18998121303593918,-0.9793062166621758,1
1,0,1,0,-1.1224252518129596,1,2,1,0,2,0,2,0,0,0,1,2,0.6822868717557472,-0.8334969090363537,1
0,0,1,0,0.7944795871072851,1,2,1,0,2,2,0,2,2,0,1,2,1.33592242539387,1.4711063306319936,1
1,1,1,0,-0.46986190239330183,1,0,0,2,2,0,0,0,2,0,1,0,0.002040201430066944,-0.41936318114419235,0
1,0,0,0,-0.7553583677644021,0,1,0,0,0,2,2,2,2,0,1,2,-0.32893556237142546,-0.6698860717200565,0
0,0,0,0,-1.1224252518129596,1,0,0,0,2,0,0,0,0,0,0,0,-0.4769598989459623,-0.9024750792248477,0
0,0,0,0,-1.081640042474231,1,0,0,2,2,0,0,0,0,0,0,3,-0.3239459779925085,-0.8679970235789838,0
0,0,0,0,-0.9184992051193165,1,0,0,0,2,0,0,0,0,0,0,2,-0.4553383666373219,-0.7906364726192624,0
0,0,0,1,-1.285566089167874,1,2,2,1,1,1,1,1,1,0,0,3,-1.3135468798110408,-0.9992474593389902,0
0,0,0,0,1.4470429365269428,1,2,0,2,0,0,0,0,0,0,0,3,-0.3472307050941209,0.6165005521086041,0
1,0,1,1,-0.5922175304094877,1,0,1,0,0,2,0,2,2,0,0,3,1.0066098563853503,-0.22517871290968205,1
0,0,0,0,-0.4290766930545732,1,2,1,0,0,0,0,0,0,1,1,1,0.36960625067695024,-0.2235684134457358,0
0,0,0,0,-0.5106471117320305,1,0,0,0,0,0,0,0,0,0,1,2,-0.6831960532745303,-0.6014152561571894,0
1,0,1,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,0,2,0.17002287552027148,-0.9795709234233724,1
1,1,0,0,-1.0000696237967737,1,0,1,0,2,0,0,0,0,0,1,2,0.3197104068877806,-0.7428569022232668,1
1,0,0,0,-0.9184992051193165,1,0,0,0,0,0,0,0,0,0,1,1,-0.666564105344807,-0.8183645058546116,1
1,1,0,0,-0.347506274377116,1,2,1,0,0,0,0,0,0,0,1,2,0.37293264026289474,-0.2548479290604734,1
1,0,0,0,0.1011310283488987,1,0,0,2,2,2,0,0,0,1,0,3,-0.1226994080428573,-0.11874453601186176,0
1,0,1,1,-0.3882914837158446,1,0,1,0,2,2,2,0,0,1,0,3,0.728856325958972,-0.1542152420122131,0
0,1,0,0,-1.081640042474231,1,0,1,0,0,0,0,2,2,0,1,2,0.8136792604005604,-0.7599525472172173,0
0,0,0,0,-0.8369287864418593,1,0,2,1,1,1,1,1,1,0,0,3,-1.5031510862098856,-0.9132398208468449,0
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.48485594348719,-1.0015195257059282,0
0,0,1,1,1.5693985645431285,1,0,1,0,0,2,0,0,0,2,0,2,0.3712694454699225,1.3879884076162448,0
1,1,1,0,0.1011310283488987,1,2,1,0,0,2,0,2,2,0,1,2,1.1945508679912225,0.5060957737928341,0
1,0,1,1,0.30505707504254176,1,2,0,0,0,2,0,2,2,0,1,2,0.3213736016807528,0.32002897956835447,0
0,0,0,1,-1.285566089167874,1,0,1,2,0,0,0,0,0,0,1,3,0.2897729006142786,-0.9779826828561926,1
1,0,0,0,-0.3882914837158446,1,0,0,0,0,0,0,2,2,1,1,0,0.00037700663709471546,-0.3443629321384744,0
0,1,0,0,-1.1632104611516882,1,2,1,0,0,0,0,2,2,0,1,2,1.0165890251431842,-0.8357027987129924,1
1,0,0,0,-1.1632104611516882,1,0,1,0,0,2,2,0,2,0,1,2,0.8486063510529795,-0.8531072682616722,0
0,0,1,1,1.4470429365269428,0,1,0,0,2,2,2,2,2,2,0,1,-0.1526369143163593,0.8023467573654198,0
1,0,0,1,0.22348665636508452,1,2,1,0,2,0,0,0,0,0,1,3,0.5642000414547119,0.3755953405228848,0
1,0,1,1,0.7944795871072851,1,2,2,1,1,1,1,1,1,2,0,3,-1.3335052173267088,-0.4682015785849746,0
1,1,1,0,-0.02122459966728712,1,2,1,0,0,0,0,0,0,0,1,2,0.33301596523155935,0.005733818440863545,1
1,0,1,1,-0.14358022768347295,1,0,0,0,0,2,2,2,2,2,0,3,0.35463749754019924,-0.10409742855898035,0
1,1,1,1,0.22348665636508452,1,2,1,0,2,0,0,2,2,0,0,2,1.206193231542029,0.6403682784098355,0
1,0,0,1,0.6313387497523706,1,2,0,2,0,2,0,2,2,1,1,1,0.461081964290428,0.6141623090513669,0
0,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,1,0,-1.5181198393466364,-1.001960703641256,0
0,0,0,0,-0.4290766930545732,1,0,1,2,0,0,2,0,2,0,1,2,0.8037000916427265,-0.17828149838434199,0
0,0,0,0,0.4274127030587276,1,2,1,2,2,2,2,2,2,2,0,1,1.6685613839883346,1.1491567323265663,0
0,1,1,0,-1.1224252518129596,1,0,1,0,0,0,0,0,0,0,1,2,0.1484013432116311,-0.8597469961883549,0
1,0,0,0,-1.1224252518129596,1,0,1,0,0,0,0,2,0,0,1,2,0.5226201716304039,-0.8271218878708676,1
1,0,1,1,0.7536943777685564,1,2,1,2,2,0,2,2,2,1,0,1,1.5022419046911022,1.4982608325514164,0
1,0,0,0,1.5693985645431285,1,0,2,1,1,1,1,1,1,2,1,1,-1.4964983070379965,-0.41261315873367777,0
0,0,1,1,0.22348665636508452,1,0,0,2,2,0,2,2,2,1,0,1,0.51264100287257,0.3389555129939151,1
1,1,1,0,-0.347506274377116,1,0,1,0,0,2,0,2,2,0,1,2,0.9400820646664573,-0.02616334628333284,1
1,0,1,0,0.1011310283488987,1,2,1,0,0,0,2,2,0,0,1,1,0.8851966364983704,0.41735283210165663,0
0,1,0,0,0.8760500057847422,1,2,0,2,2,0,2,2,2,1,0,0,0.58415837897038,0.9087147575729412,1
0,0,1,1,1.6101837738818572,0,1,0,0,2,2,2,2,2,2,1,2,-0.16261608307419315,0.8707293373412215,0
1,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,0,0,1,2,-0.6682273001377795,-0.9906886073936317,0
0,0,1,1,-0.9592844144580451,1,0,0,2,0,0,0,0,0,1,0,3,-0.5418244958718827,-0.8241439368074053,0
1,0,0,0,1.4878281458656715,0,1,0,2,2,0,2,2,2,2,1,0,-0.16095288828122092,0.8322145035871086,0
0,0,1,0,0.7944795871072851,1,2,1,0,2,0,2,2,2,0,1,1,1.257752270124171,1.25636297061121,0
0,1,1,0,-0.877713995780588,1,0,1,0,0,0,2,2,0,0,1,2,0.5991271321071311,-0.6221947369111266,0
0,1,0,0,-1.2447808798291453,1,0,1,0,0,0,0,0,0,0,1,2,0.18166523907107757,-0.949107586988991,1
0,1,1,1,-0.18436543702220157,0,1,0,0,0,0,0,2,0,0,1,2,-0.964275973286853,-0.5809004821644489,0
0,1,0,0,-0.6330027397482163,1,2,1,0,0,2,0,0,0,0,1,1,0.5908111581422695,-0.36189975506775257,0
0,0,1,1,0.1011310283488987,1,0,2,1,1,1,1,1,1,2,1,3,-1.4981615018309686,-0.6842684724117414,0
0,0,0,0,-1.0000696237967737,1,0,2,1,1,1,1,1,1,1,1,3,-1.5197830341396088,-0.9390046122699857,0
1,0,0,0,0.5497683310749134,1,2,1,0,2,2,0,2,0,1,1,1,0.9982938824204887,0.9408545701615677,0
0,0,0,0,-1.0408548331355023,1,2,1,0,0,0,0,0,0,0,1,2,0.2980888745791402,-0.7849011594600016,1
0,0,0,0,-1.2447808798291453,1,2,1,0,0,2,0,0,0,0,0,3,0.5226201716304039,-0.9417178565722512,1
1,0,1,1,1.4470429365269428,1,2,0,0,2,2,2,0,2,1,1,0,0.36295347150506085,1.3251205518320401,1
0,0,0,0,0.4274127030587276,1,2,1,0,2,2,0,2,2,2,1,2,1.320953672257119,1.0894874165734878,1
0,0,0,0,1.4470429365269428,1,2,0,2,2,2,2,2,2,2,1,2,0.773762585369225,1.7021070975696047,0
0,0,0,0,0.14191623768762732,1,0,1,0,2,0,0,2,2,0,1,1,0.9949674928345437,0.5626327262050856,0
1,0,1,0,1.2431168898332998,1,2,1,0,2,2,0,2,2,0,1,2,1.2810369972257836,1.9026445280728348,1
0,1,0,0,-0.02122459966728712,1,0,0,0,2,0,2,0,0,0,0,0,-0.3405779259222318,-0.20305363945299532,0
0,0,1,0,1.5693985645431285,1,2,0,2,2,2,2,2,2,2,0,1,0.6939292353065533,1.735349854996551,0
0,0,1,1,1.3654725178494855,1,2,0,2,2,2,0,0,0,0,1,0,0.0851999410786831,0.978663519219156,0
1,0,0,0,1.2431168898332998,1,0,2,1,1,1,1,1,1,1,0,3,-1.4765399695223285,-0.4245029040907606,0
0,0,0,1,0.34584228438127035,1,0,2,1,1,1,1,1,1,1,1,1,-1.48485594348719,-0.6288344648378092,0
0,1,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,0,0,1,2,0.23987705682510888,-0.9786444497591842,0
0,0,0,0,-1.2447808798291453,1,0,1,0,0,0,0,2,2,0,1,2,0.8486063510529795,-0.9362472501741872,1
0,0,1,0,1.5286133552044,1,0,2,1,1,1,1,1,1,2,0,0,-1.511467060174747,-0.43537794019658976,0
0,0,0,0,-0.3882914837158446,0,1,0,0,0,0,0,2,2,0,1,2,-0.6632377157588624,-0.5706651540648451,0
0,1,1,0,1.2839020991720282,1,0,1,2,2,2,0,0,2,1,0,0,1.068148063725326,1.8267178054029285,0
1,0,1,1,0.18270144702635593,1,2,0,2,0,2,2,0,0,2,1,1,-0.06947717466774314,-0.005119158768199125,0
1,0,0,1,-0.6330027397482163,1,0,0,0,0,0,0,0,0,1,0,3,-0.6748800793096686,-0.7098347337639845,0
0,1,0,0,-1.0408548331355023,1,0,1,0,0,0,0,2,2,0,1,2,0.8070264812286715,-0.7570628317408205,0
1,0,1,1,-1.1632104611516882,1,2,1,0,2,2,0,0,0,0,1,0,0.6623285342400791,-0.8463793047479239,1
0,1,0,0,-0.46986190239330183,0,1,0,2,0,0,0,2,0,0,1,2,-0.7646925981301742,-0.6398197954274703,1
0,0,0,0,-0.9184992051193165,1,0,1,0,0,0,0,0,2,0,1,0,0.5109778080795977,-0.6372168456090365,1
0,1,0,0,-0.6737879490869448,1,2,0,2,0,0,0,0,0,0,1,2,-0.35887306864492724,-0.6182461943899431,0
1,0,1,0,1.2839020991720282,1,2,1,0,2,0,2,2,2,2,1,2,1.3425752045657593,1.9998801450190713,0
1,1,1,0,-0.22515064636093016,0,1,0,2,0,0,0,0,0,0,0,1,-1.1355850369630023,-0.6552610231639416,1
1,0,1,1,0.38662749371999894,1,2,1,2,0,0,0,2,2,1,0,2,1.0714744533112706,0.7616480928314346,0
1,0,0,1,-1.1224252518129596,1,0,2,1,1,1,1,1,1,0,0,3,-1.4865191382801624,-0.9735047268126158,0
0,0,0,0,0.34584228438127035,1,0,1,0,2,0,2,2,2,2,1,0,1.1280230762723296,0.7362362437565562,0
1,0,1,0,1.0391908431396566,1,0,0,0,0,2,0,0,0,1,0,1,-0.4852758729108239,0.2594993668413869,0
0,0,0,0,0.590553540413642,1,0,2,1,1,1,1,1,1,2,1,3,-1.4748767747293563,-0.5932314054568596,0
1,0,0,0,-0.5922175304094877,1,0,1,0,0,0,2,0,0,0,1,0,0.3662798610910058,-0.4046940147945446,0
1,0,0,0,-1.1224252518129596,1,0,1,0,0,2,0,2,2,0,0,0,1.0515161157956028,-0.7931511868506307,1
1,0,1,0,-0.3882914837158446,1,0,0,2,0,0,0,0,2,0,1,0,-0.16427927786716537,-0.3901572018254951,0
0,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.5214462289325812,-1.0020048214347885,0
1,0,1,0,1.5693985645431285,1,2,1,0,0,2,0,2,2,1,1,1,1.1230334918934128,2.0614024081005264,0
1,0,1,1,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,1,1,1.5870648391326907,2.5748452892349647,0
1,0,1,1,0.01956060967144149,1,0,2,1,1,1,1,1,1,1,0,3,-1.4732135799363837,-0.7059303090363339,0
1,0,0,0,-1.2447808798291453,1,2,1,0,0,0,0,2,0,0,1,2,0.6906028457206088,-0.930379583634328,1
1,0,0,1,-0.347506274377116,0,1,0,2,0,0,2,0,0,2,0,3,-0.9692655576657698,-0.6439227502260183,0
0,0,1,1,0.9576204244621995,1,2,1,0,2,2,2,0,2,1,1,1,1.1596237773388038,1.4638489535958519,0
1,0,0,0,0.18270144702635593,1,0,1,0,2,0,0,2,2,0,1,1,1.038210557451824,0.5984343156569327,0
0,0,0,0,0.4274127030587276,1,2,0,0,2,2,2,2,2,1,0,1,0.6723077029979129,0.6052505147577464,0
1,0,0,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,0,3,-1.315210074604013,-0.9992695182357566,0
0,0,1,0,-0.30672106503838736,1,2,1,0,0,2,2,2,2,0,1,0,1.3325960358079254,0.12182979212236165,1
0,0,0,0,1.1615464711558425,1,2,0,2,2,2,2,2,2,2,0,2,0.8236584291583947,1.3316279263781243,0
1,0,0,0,-0.6330027397482163,1,2,1,0,0,2,2,0,0,1,0,2,0.7271931311659997,-0.38828219560035215,0
0,0,1,0,0.34584228438127035,1,0,1,0,2,2,2,0,0,1,1,0,0.7088979884433043,0.46266180605981694,0
1,0,0,0,-1.285566089167874,1,0,0,0,2,0,0,0,0,0,0,3,-0.47363350936001763,-0.9881077164719644,1
1,1,1,1,1.6101837738818572,0,1,0,2,2,2,2,2,2,2,1,0,-0.0029493829488502145,1.0773550233519746,0
1,0,0,0,-1.285566089167874,1,2,1,0,2,0,0,0,2,0,1,1,0.86357510418973,-0.9703723634717888,1
1,0,0,0,0.6313387497523706,1,2,1,0,2,2,0,2,2,2,1,0,1.4373773077651815,1.2251937494803042,0
1,1,1,0,-0.877713995780588,1,0,2,1,1,1,1,1,1,0,0,3,-1.4948351122450239,-0.9157104172846803,1
0,1,1,0,0.9168352151234709,1,2,1,0,2,2,0,0,0,0,1,2,0.6839500665487195,1.1401567024458799,1
0,0,0,0,0.38662749371999894,0,1,0,2,2,2,2,0,2,1,1,2,-0.33725153633628707,0.02563094332414514,0
1,0,0,0,0.4681979123974562,1,2,1,0,0,2,0,0,2,0,1,3,0.8486063510529795,0.7820525723403432,0
1,0,0,1,-1.285566089167874,1,0,0,0,0,0,0,0,0,0,0,2,-0.6948384168253365,-0.991041549741894,0
0,0,0,0,-0.22515064636093016,1,2,1,0,0,0,0,2,2,0,1,0,1.0215786095221007,0.13451365776303453,0
1,1,1,0,-0.22515064636093016,1,2,0,0,2,2,2,2,2,0,1,0,0.6623285342400791,0.008469121639895731,0
0,1,0,0,-1.2447808798291453,1,0,0,0,0,0,0,0,0,0,1,2,-0.6848592480675028,-0.9710561892715467,0
0,0,0,0,-0.551432321070759,1,0,2,1,1,1,1,1,1,0,0,3,-1.4964983070379965,-0.8482984287665997,0
0,1,1,0,0.38662749371999894,1,2,1,0,0,0,0,2,2,0,1,2,1.0032834667994053,0.7297729870040046,0
0,0,0,0,1.3654725178494855,1,2,0,2,2,2,2,2,2,2,1,1,0.8369639875021729,1.6215921243722897,0
1,1,1,0,0.01956060967144149,1,2,1,2,0,2,2,2,2,0,1,0,1.4972523203121855,0.6195667387591319,0
0,0,0,0,0.060345819010170096,1,0,1,0,2,0,0,0,0,0,1,1,0.30141526416508513,0.10327825994182958,1
1,1,0,0,0.01956060967144149,0,1,0,0,0,2,2,2,2,0,1,2,-0.342241120715204,-0.21470073694564792,0
0,0,1,1,-0.3882914837158446,1,0,2,1,1,1,1,1,1,1,0,3,-1.4915087226590795,-0.8273204179417651,0
0,0,0,0,-0.02122459966728712,1,0,2,1,1,1,1,1,1,1,0,0,-1.5014878914169132,-0.7350921705614983,0
0,0,0,0,-0.877713995780588,1,0,2,1,1,1,1,1,1,1,0,1,-1.4915087226590795,-0.9055853836689084,0
1,0,1,1,1.4878281458656715,1,2,1,0,0,2,0,2,2,0,1,1,1.14964460858097,2.0811451207064438,1
0,0,1,0,1.4470429365269428,1,0,0,2,0,0,2,0,0,1,0,0,-0.2989980560979237,0.6875522585931387,0
1,0,0,0,-0.5106471117320305,1,0,2,1,1,1,1,1,1,2,1,3,-1.5031510862098856,-0.8254233528198557,0
1,0,0,0,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,1,1,-1.499824696623941,-0.36247328638367865,0
1,0,1,1,1.1207612618171139,1,2,1,2,0,2,0,2,0,1,1,0,1.0149258303502118,1.5536727812285824,0
1,1,1,1,-0.02122459966728712,1,0,1,0,2,0,0,2,2,0,1,3,0.9666931813540144,0.25195522414728216,0
0,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4964983070379965,-1.0016739379832929,1
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,1,3,-1.5064774757958301,-1.0018062913638912,1
1,1,0,0,-1.2039956704904167,1,2,1,0,2,0,0,0,0,0,1,2,0.5475680935249887,-0.9073500954102194,1
0,0,1,0,0.5497683310749134,1,2,2,1,1,1,1,1,1,1,1,0,-1.3451475808775148,-0.5400915231466318,0
0,0,1,0,-0.14358022768347295,1,2,1,0,0,0,0,0,0,0,1,2,0.3346791600245316,-0.062339936980208545,0
1,0,0,0,0.7536943777685564,1,2,1,0,2,2,2,0,0,0,1,2,0.7471514686816675,0.9629355258247217,0
0,1,1,0,0.6313387497523706,1,0,1,0,0,0,0,0,0,0,1,0,0.19164440782891187,0.5535444607373339,0
0,0,1,1,-0.6737879490869448,1,0,1,0,2,0,0,0,0,0,0,0,0.2781305370634725,-0.4829148627281551,0
1,0,1,0,1.5286133552044,1,2,1,0,2,2,2,0,2,2,1,0,1.124696686686385,2.0155419617232067,0
0,0,1,1,0.30505707504254176,1,2,2,1,1,1,1,1,1,2,1,3,-1.3335052173267088,-0.5583783485659671,0
0,0,1,1,-0.4290766930545732,1,0,1,0,2,0,0,0,2,0,0,2,0.6124326904509093,-0.19608302807481676,1
0,1,0,0,-1.285566089167874,1,0,1,0,0,2,0,0,0,0,1,0,0.34632152357533763,-0.9772326803661353,1
0,0,1,1,-1.1224252518129596,1,2,2,1,1,1,1,1,1,0,1,3,-1.350137165256432,-0.9521075969492199,0
0,0,0,0,-1.0408548331355023,1,0,1,0,0,0,0,0,0,0,1,0,0.16503329114135434,-0.783048212131625,0
1,0,0,1,-0.14358022768347295,1,2,1,0,2,2,2,0,2,1,0,1,1.186234894026361,0.23827870815212185,0
1,0,1,1,0.4681979123974562,1,2,2,1,1,1,1,1,1,1,0,3,-1.3035677110532067,-0.520525281714846,0
0,0,0,0,-0.9184992051193165,0,1,0,2,2,2,0,0,0,0,0,0,-0.8046092731615098,-0.812232132553556,0
0,1,1,0,0.9168352151234709,1,2,0,0,0,0,0,0,0,0,0,0,-0.44036961350057113,0.2418522494282768,0
1,1,1,0,0.7944795871072851,1,2,1,0,2,2,0,2,2,1,1,0,1.3375856201868421,1.3614956725998133,0
0,0,1,1,-0.9184992051193165,1,2,1,0,0,0,0,0,2,0,0,2,0.7005820144784427,-0.6316580036239069,0
1,0,0,0,-0.5922175304094877,1,2,1,0,0,0,0,0,0,0,1,0,0.3563006923331715,-0.394988100217334,0
0,0,1,0,1.4470429365269428,1,2,0,2,0,0,2,0,0,1,0,0,-0.22082790082822445,0.7435377385862304,0
0,0,1,1,1.1615464711558425,1,0,2,1,1,1,1,1,1,0,1,3,-1.5131302549677197,-0.48873841147448144,1
0,0,1,1,1.6101837738818572,0,1,0,2,2,2,2,2,2,2,1,1,0.010356175394928559,1.1003403937825502,0
1,0,0,0,-1.2447808798291453,1,0,0,2,0,2,0,0,0,0,0,2,-0.3804946009535674,-0.9577326156246487,0
1,0,0,0,-0.8369287864418593,1,0,0,0,0,0,0,0,0,0,1,0,-0.6482689626221115,-0.7815261482547443,1
1,0,1,0,0.34584228438127035,1,0,2,1,1,1,1,1,1,2,1,2,-1.5014878914169132,-0.6136358849657682,0
0,0,0,0,-0.2659358556996588,0,1,0,0,0,2,2,2,0,0,1,1,-0.6798696636885856,-0.48818693905532173,0
1,0,1,0,0.14191623768762732,1,0,2,1,1,1,1,1,1,1,0,0,-1.4648976059715222,-0.692783206563567,0
1,0,1,1,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,1,1,1.6352974881288882,2.725529613046159,0
1,0,1,0,0.1011310283488987,1,2,1,0,0,0,2,0,2,0,1,0,0.8303112083302836,0.384198310261776,0
1,0,0,0,-1.285566089167874,1,0,0,0,0,2,2,0,0,0,0,3,-0.32727236757845324,-0.9861665335565223,0
0,0,1,1,-0.6737879490869448,1,2,1,2,0,2,2,2,2,0,1,2,1.5987072026834972,-0.17991385674505467,0
0,1,0,0,0.6721239590910992,1,2,1,2,0,0,0,2,2,0,0,1,1.2194987898858074,1.2264952243895209,0
0,0,1,0,0.8760500057847422,1,2,1,2,2,2,2,2,2,1,1,3,1.6552558256445562,1.6584525408689235,0
0,0,0,1,-0.5922175304094877,1,2,0,2,0,0,0,0,2,0,0,2,-0.0029493829488502145,-0.49573108174942626,0
